nfe,vendedor_id,cliente_id,produto_id,valor_desconto,item_quantidade,valor_unitario,valor_total
SO85539,9.0,198,15,95.83919999999999,12,924.0,828.1608
SO84296,9.0,397,15,181.44969999999998,32,3469.0,3287.5503
SO98348,9.0,397,15,100.9755,8,1181.0,1080.0245
SO43681,9.0,109,15,303.03979999999996,33,2362.0,2058.9602
SO45811,9.0,459,15,54.294399999999996,7,743.0,688.7056
SO84512,9.0,459,15,33.5,2,268.0,234.5
SO98742,9.0,654,15,21.8996,1,106.0,84.10040000000001
SO97067,9.0,512,15,290.52099999999996,34,4790.0,4499.479
SO45044,9.0,495,15,47.6,6,680.0,632.4
SO47022,9.0,689,15,14.5962,1,106.0,91.4038
SO50249,9.0,689,15,250.446,12,1780.0,1529.554
SO43680,9.0,689,15,143.55449999999996,15,2185.0,2041.4455
SO45526,9.0,185,15,27.3962,4,514.0,486.6038
SO46353,9.0,117,15,81.6074,9,844.0,762.3926
SO46977,9.0,56,15,50.763999999999996,5,518.0,467.236
SO46983,9.0,589,15,75.1252,9,1282.0,1206.8748
SO50673,9.0,326,15,352.971,38,3714.0,3361.029
SO98314,9.0,326,15,103.0194,7,946.0,842.9806
SO44536,9.0,89,15,12.296,1,106.0,93.70400000000001
SO51813,9.0,89,15,6.909,5,320.0,313.091
SO79448,9.0,89,15,8.1832,2,212.0,203.8168
SO79476,9.0,100,15,204.37169999999998,19,1207.0,1002.6283000000001
SO85526,9.0,100,15,27.2934,4,514.0,486.7066
SO48286,9.0,425,15,16.4736,3,352.0,335.5264
SO49133,9.0,425,15,18.075,6,723.0,704.925
SO51799,9.0,342,15,96.577,3,437.0,340.423
SO84294,9.0,342,15,144.143,13,1924.0,1779.857
SO99060,9.0,322,15,44.478,4,420.0,375.522
SO45555,9.0,322,15,192.35340000000002,18,3222.0,3029.6466
SO49097,9.0,322,15,12.285,4,390.0,377.715
SO50235,9.0,322,15,541.4985999999999,38,4642.0,4100.5014
SO53488,3.0,566,15,21.189799999999998,2,202.0,180.8102
SO85555,3.0,614,15,192.6756,18,3222.0,3029.3244
SO84316,3.0,41,15,31.694399999999998,6,639.0,607.3056
SO44095,3.0,496,15,84.32639999999999,9,1464.0,1379.6736
SO48067,3.0,496,15,4.0916,1,106.0,101.9084
SO50695,3.0,467,15,8.1938,1,106.0,97.8062
SO86975,3.0,623,15,4.0916,1,106.0,101.9084
SO98286,3.0,571,15,24.1824,3,352.0,327.81759999999997
SO44294,3.0,571,15,97.89280000000001,13,1924.0,1826.1072
SO45292,3.0,571,15,8.1938,1,106.0,97.8062
SO53542,3.0,183,15,132.678,12,1605.0,1472.3220000000001
SO86977,3.0,104,15,60.1916,5,518.0,457.8084
SO44746,3.0,320,15,62.1936,11,934.0,871.8063999999999
SO46097,3.0,692,15,26.1703,4,533.0,506.8297
SO48352,3.0,675,15,50.6322,3,414.0,363.3678
SO49476,3.0,449,15,228.40479999999997,19,1207.0,978.5952
SO49858,3.0,503,15,8.1938,1,106.0,97.8062
SO50275,3.0,453,15,57.603,4,546.0,488.397
SO79060,3.0,177,15,58.17,4,420.0,361.83
SO79097,3.0,578,15,16.692,4,390.0,373.308
SO84537,3.0,150,15,8.1938,1,106.0,97.8062
SO84550,3.0,360,15,181.125,33,3125.0,2943.875
SO49448,3.0,360,15,16.3876,2,212.0,195.6124
SO99097,3.0,483,15,33.072,4,390.0,356.928
SO44550,3.0,483,15,208.89750000000004,33,3125.0,2916.1025
SO48314,3.0,417,15,78.7072,7,946.0,867.2927999999999
SO43890,3.0,593,15,122.75999999999998,13,1650.0,1527.24
SO44537,3.0,302,15,8.1938,1,106.0,97.8062
SO44793,3.0,663,15,12.367,5,265.0,252.633
SO48315,3.0,653,15,8.1938,1,106.0,97.8062
SO49060,3.0,653,15,51.282,4,420.0,368.718
SO49455,3.0,653,15,4.0916,1,106.0,101.9084
SO49468,3.0,140,15,231.26150000000004,23,2555.0,2323.7385
SO87420,3.0,628,15,15.678,2,268.0,252.322
SO46975,3.0,628,15,4.0916,1,106.0,101.9084
SO47420,3.0,628,15,5.7888,2,268.0,262.2112
SO79133,3.0,628,15,37.0899,6,723.0,685.9101
SO79455,3.0,431,15,4.0916,1,106.0,101.9084
SO86983,3.0,431,15,111.53399999999999,9,1282.0,1170.466
SO84536,3.0,569,15,8.1938,1,106.0,97.8062
SO98315,3.0,276,15,8.1938,1,106.0,97.8062
SO98352,3.0,327,15,26.413199999999996,3,414.0,387.5868
SO44307,3.0,40,15,106.80760000000001,11,1771.0,1664.1924
SO44510,3.0,40,15,8.1938,1,106.0,97.8062
SO45058,3.0,354,15,94.72640000000001,9,1408.0,1313.2736
SO45290,3.0,354,15,71.1207,15,1041.0,969.8793000000001
SO46106,3.0,471,15,29.7243,3,327.0,297.27570000000003
SO46339,3.0,210,15,93.28999999999999,6,950.0,856.71
SO46366,3.0,110,15,81.696,6,740.0,658.304
SO47381,3.0,289,15,4.0804,2,202.0,197.9196
SO47382,3.0,289,15,0.0,1,106.0,106.0
SO47438,3.0,298,15,326.33129999999994,37,4839.0,4512.6687
SO47995,3.0,18,15,101.43360000000001,11,2348.0,2246.5664
SO48034,3.0,18,15,92.89699999999999,12,854.0,761.1030000000001
SO48287,3.0,131,15,8.1938,1,106.0,97.8062
SO49112,3.0,405,15,116.9412,7,742.0,625.0588
SO49536,3.0,395,15,8.1938,1,106.0,97.8062
SO49542,3.0,395,15,8.1918,2,222.0,213.8082
SO49543,3.0,395,15,12.296,1,106.0,93.70400000000001
SO51708,3.0,383,15,427.24570000000006,24,3641.0,3213.7543
SO51796,3.0,177,15,26.6752,2,256.0,229.3248
SO79081,3.0,182,15,12.296,1,106.0,93.70400000000001
SO79112,3.0,404,15,139.2412,7,742.0,602.7588000000001
SO87381,3.0,692,15,38.986,2,202.0,163.014
SO87382,3.0,668,15,4.0916,1,106.0,101.9084
SO87438,3.0,668,15,290.895,37,4839.0,4548.105
SO84307,3.0,91,15,114.68370000000002,11,1771.0,1656.3163
SO84510,3.0,484,15,4.0916,1,106.0,101.9084
SO98034,3.0,484,15,51.93,12,854.0,802.07
SO98287,3.0,484,15,0.0,1,106.0,106.0
SO99081,3.0,157,15,12.296,1,106.0,93.70400000000001
SO99112,3.0,465,15,173.7616,7,742.0,568.2384
SO97064,3.0,460,15,24.592,2,212.0,187.40800000000002
SO43850,3.0,582,15,93.83840000000001,13,1954.0,1860.1616
SO43857,3.0,169,15,122.75119999999998,18,1624.0,1501.2488
SO44077,3.0,169,15,64.2976,8,1132.0,1067.7024
SO44295,3.0,169,15,68.8275,13,1011.0,942.1725
SO44740,3.0,169,15,110.11670000000001,13,1147.0,1036.8833
SO45796,3.0,324,15,158.05659999999997,16,1661.0,1502.9434
SO45800,3.0,324,15,120.07979999999999,10,1052.0,931.9202
SO46623,3.0,324,15,58.1357,3,371.0,312.8643
SO46634,3.0,224,15,29.890800000000002,6,1161.0,1131.1092
SO46991,3.0,64,15,198.5,17,2500.0,2301.5
SO47014,3.0,526,15,26.7464,2,268.0,241.2536
SO47020,3.0,526,15,22.939799999999998,2,221.0,198.0602
SO48045,3.0,526,15,42.16,6,470.0,427.84000000000003
SO48318,3.0,462,15,407.0294,38,4532.0,4124.9706
SO48390,3.0,109,15,95.016,14,2268.0,2172.984
SO49478,3.0,498,15,22.895,2,190.0,167.105
SO49889,3.0,498,15,71.6832,10,1422.0,1350.3168
SO50260,3.0,357,15,80.81710000000001,11,1091.0,1010.1829
SO50755,3.0,558,15,36.10080000000001,3,552.0,515.8992
SO53549,3.0,438,15,0.0,1,106.0,106.0
SO79478,3.0,500,15,40.641000000000005,2,190.0,149.35899999999998
SO86991,3.0,596,15,159.5,17,2500.0,2340.5
SO85796,3.0,511,15,132.3675,16,1661.0,1528.6325
SO85800,3.0,403,15,65.86959999999999,10,1052.0,986.1304
SO84295,3.0,403,15,117.2034,13,1011.0,893.7966
SO84562,3.0,447,15,60.2196,9,1284.0,1223.7804
SO98045,3.0,12,15,58.342,6,470.0,411.658
SO98318,3.0,162,15,347.7436,38,4532.0,4184.2564
SO98390,3.0,200,15,96.04319999999998,14,2268.0,2171.9568
SO97014,3.0,200,15,26.7464,2,268.0,241.2536
SO97020,3.0,481,15,13.5915,2,221.0,207.4085
SO43684,3.0,481,15,26.7751,8,961.0,934.2249
SO44304,3.0,481,15,62.478,11,1185.0,1122.522
SO45267,3.0,34,15,41.071200000000005,3,314.0,272.9288
SO45317,3.0,642,15,237.312,30,3520.0,3282.688
SO45327,3.0,539,15,6.7368,9,502.0,495.2632
SO46033,3.0,527,15,97.6356,8,1466.0,1368.3644
SO46038,3.0,470,15,181.9375,27,2161.0,1979.0625
SO46077,3.0,475,15,168.91149999999996,19,2195.0,2026.0885
SO46364,3.0,470,15,179.2744,33,2336.0,2156.7255999999998
SO46951,3.0,52,15,143.6,19,1550.0,1406.4
SO46971,3.0,493,15,201.1352,24,2294.0,2092.8648
SO47402,3.0,493,15,140.2822,17,1537.0,1396.7178
SO48297,3.0,493,15,85.99300000000001,12,1222.0,1136.007
SO48784,10.0,209,80,24.994799999999998,2,262.0,237.0052
SO49131,8.0,180,80,9.593,1,106.0,96.407
SO49457,1.0,677,80,0.0,1,106.0,106.0
SO50216,12.0,514,80,66.99510000000001,10,619.0,552.0049
SO50266,12.0,514,80,91.03099999999999,16,1667.0,1575.969
SO50268,6.0,415,80,10.5894,2,222.0,211.4106
SO50278,6.0,415,80,4.7912,1,106.0,101.2088
SO50307,12.0,555,80,105.3338,11,1247.0,1141.6662000000001
SO50316,12.0,240,80,110.9625,12,1075.0,964.0375
SO50686,8.0,249,80,34.0374,6,649.0,614.9626
SO50704,3.0,28,80,73.04560000000001,12,1244.0,1170.9544
SO51716,12.0,16,80,325.8024000000001,30,2776.0,2450.1976
SO53486,1.0,623,80,34.7881,4,181.0,146.2119
SO79131,12.0,149,80,9.593,1,106.0,96.407
SO79457,11.0,415,80,0.0,1,106.0,106.0
SO86951,6.0,638,80,123.8,19,1550.0,1426.2
SO86971,6.0,638,80,207.9952,24,2294.0,2086.0048
SO85305,9.0,605,80,145.725,18,1875.0,1729.275
SO85317,9.0,605,80,215.888,30,3520.0,3304.112
SO85327,9.0,103,80,71.4582,9,502.0,430.54179999999997
SO86033,7.0,316,80,73.1534,8,1466.0,1392.8466
SO86038,4.0,462,80,171.1668,27,2161.0,1989.8332
SO84304,4.0,462,80,66.8835,11,1185.0,1118.1165
SO98297,12.0,7,80,77.622,12,1222.0,1144.378
SO44489,12.0,7,80,44.0436,7,612.0,567.9564
SO47358,12.0,491,80,32.726200000000006,4,533.0,500.2738
SO47694,11.0,54,80,371.27520000000004,38,4644.0,4272.7248
SO49065,5.0,594,80,233.9942,25,3281.0,3047.0058
SO50315,11.0,252,80,90.56899999999997,17,1909.0,1818.431
SO51088,12.0,325,80,410.6688,49,5958.0,5547.3312
SO51743,12.0,325,80,50.2605,6,507.0,456.7395
SO85553,7.0,408,80,87.79100000000001,11,1585.0,1497.209
SO84315,7.0,408,80,46.4868,7,516.0,469.5132
SO43870,9.0,513,80,73.5338,5,703.0,629.4662
SO45272,3.0,615,80,6.7925,4,475.0,468.2075
SO45570,9.0,95,80,33.7595,6,1345.0,1311.2404999999999
SO46376,10.0,33,80,13.6,4,190.0,176.4
SO47360,4.0,606,80,34.4755,3,361.0,326.5245
SO48078,12.0,322,80,25.047,1,115.0,89.953
SO48331,2.0,148,80,32.8338,6,479.0,446.1662
SO49868,6.0,486,80,53.7372,11,1647.0,1593.2628
SO51094,4.0,565,80,66.5144,9,1213.0,1146.4856
SO79143,4.0,138,80,8.349,1,115.0,106.651
SO85320,4.0,138,80,55.199099999999994,9,867.0,811.8009
SO85578,7.0,203,80,35.153999999999996,5,480.0,444.846
SO87430,10.0,11,80,8.349,1,115.0,106.651
SO99119,2.0,502,80,70.05799999999999,10,1223.0,1152.942
SO97017,2.0,502,80,6.7965,1,115.0,108.2035
SO44548,5.0,588,80,9.6,1,150.0,140.4
SO45787,4.0,517,80,41.2555,6,715.0,673.7445
SO50262,12.0,403,80,15.9984,2,303.0,287.0016
SO50739,4.0,87,80,44.128,8,835.0,790.872
SO51158,1.0,323,80,82.4964,13,831.0,748.5036
SO44524,4.0,395,80,0.0,3,342.0,342.0
SO48753,1.0,430,80,109.3792,17,1828.0,1718.6208
SO51086,1.0,340,80,9.6,1,150.0,140.4
SO51694,6.0,45,80,64.34549999999999,9,1035.0,970.6545
SO49446,3.0,333,80,94.34099999999998,6,1066.0,971.659
SO46342,11.0,601,80,94.3152,13,2052.0,1957.6848
SO84516,12.0,301,80,21.576,1,290.0,268.424
SO44558,6.0,160,80,24.2928,1,112.0,87.7072
SO46323,4.0,534,80,66.215,10,550.0,483.78499999999997
SO79475,1.0,41,80,0.0,1,112.0,112.0
SO44527,4.0,244,80,72.8442,9,558.0,485.1558
SO46628,7.0,213,80,0.0,1,156.0,156.0
SO53507,9.0,344,80,12.5775,6,495.0,482.4225
SO97046,4.0,553,80,42.364000000000004,6,473.0,430.63599999999997
SO47412,6.0,648,80,0.0,1,84.0,84.0
SO53522,10.0,470,80,12.6,2,168.0,155.4
SO47043,1.0,100,80,8.4,1,84.0,75.6
SO79453,6.0,637,80,0.0,1,84.0,84.0
SO50659,12.0,464,80,16.6936,2,308.0,291.3064
SO50679,12.0,464,80,17.3978,2,301.0,283.6022
SO51871,7.0,164,80,11.5992,1,162.0,150.4008
SO85789,10.0,52,80,22.484,2,308.0,285.516
SO51098,10.0,241,80,5.7996,1,162.0,156.2004
SO44565,6.0,471,80,31.578,6,420.0,388.422
SO45281,5.0,39,80,43.4964,3,402.0,358.5036
SO48091,1.0,701,80,0.0,1,96.0,96.0
SO50194,4.0,364,80,17.7984,1,96.0,78.2016
SO48793,8.0,305,80,26.6976,1,96.0,69.3024
SO49063,1.0,61,80,36.4977,4,171.0,134.5023
SO50198,11.0,560,80,42.2936,2,232.0,189.7064
SO47406,11.0,560,80,17.2349,5,743.0,725.7651
SO51782,1.0,87,80,22.9442,1,178.0,155.0558
SO45567,11.0,609,80,7.6362,1,178.0,170.3638
SO49842,12.0,443,80,24.4928,1,178.0,153.5072
SO47379,12.0,443,80,0.0,1,136.0,136.0
SO84280,3.0,80,80,7.7928,1,136.0,128.2072
SO98301,5.0,49,80,13.9,1,139.0,125.1
SO51166,7.0,189,80,6.95,1,139.0,132.05
SO49048,2.0,391,80,160.44899999999998,8,490.0,329.55100000000004
SO50732,2.0,391,80,14.4891,1,153.0,138.5109
SO51841,5.0,429,80,11.4912,4,228.0,216.5088
SO79156,5.0,198,80,130.4604,19,603.0,472.5396
SO51868,4.0,603,80,0.0,1,182.0,182.0
SO48362,2.0,154,80,18.2,1,182.0,163.8
SO47364,2.0,154,80,25.039,1,146.0,120.961
SO50320,12.0,333,80,48.994,1,187.0,138.006
SO47392,9.0,391,80,16.6952,1,82.0,65.3048
SO50287,11.0,356,80,0.0,1,82.0,82.0
SO98394,11.0,356,80,25.0428,1,82.0,56.9572
SO86952,2.0,106,80,0.0,1,490.0,490.0
SO85523,3.0,179,80,0.0,1,490.0,490.0
SO99083,10.0,612,80,0.0,1,490.0,490.0
SO49107,1.0,289,80,4.0948,1,116.0,111.9052
SO47393,10.0,596,80,8.1896,1,116.0,107.8104
SO48749,12.0,697,80,55.59,4,425.0,369.40999999999997
SO48319,5.0,250,80,14.591999999999999,2,228.0,213.40800000000002
SO49520,5.0,250,80,59.6748,6,519.0,459.3252
SO49545,2.0,306,80,27.222,3,390.0,362.778
SO98357,5.0,681,80,39.624,3,312.0,272.376
SO98736,10.0,584,80,0.0,1,146.0,146.0
SO99122,3.0,689,80,40.506,8,1140.0,1099.494
SO48394,8.0,268,80,16.6952,1,82.0,65.3048
SO51851,4.0,33,80,58.7994,8,756.0,697.2006
SO79068,7.0,6,80,43.28,6,1082.0,1038.72
SO50700,6.0,503,80,86.9748,3,484.0,397.0252
SO45303,6.0,503,80,41.216,7,770.0,728.784
SO45537,2.0,426,80,11.1996,1,153.0,141.8004
SO45569,2.0,84,80,48.883500000000005,3,459.0,410.1165
SO49042,1.0,305,80,13.9412,3,383.0,369.0588
SO85547,9.0,278,80,58.437799999999996,15,1511.0,1452.5622
SO43687,4.0,191,80,45.864,2,980.0,934.136
SO45054,4.0,191,80,87.0178,8,1399.0,1311.9822
SO46989,2.0,683,80,5.586,1,490.0,484.414
SO47993,2.0,683,80,138.3914,11,2261.0,2122.6086
SO49119,8.0,390,80,88.6386,10,1223.0,1134.3614
SO49548,10.0,511,80,95.676,6,1785.0,1689.324
SO51114,5.0,609,80,5.586,1,490.0,484.414
SO79120,12.0,384,80,13.23,2,980.0,966.77
SO87406,3.0,605,80,13.395,5,743.0,729.605
SO84281,7.0,396,80,0.0,1,490.0,490.0
SO97005,7.0,666,80,41.0564,2,602.0,560.9436000000001
SO48316,3.0,48,80,20.85,1,139.0,118.15
SO48353,7.0,297,80,31.2739,2,301.0,269.7261
SO44770,10.0,509,80,73.1094,12,1142.0,1068.8906
SO47401,8.0,626,80,15.8964,1,156.0,140.1036
SO47690,4.0,527,80,130.82309999999998,16,1113.0,982.1769
SO48346,2.0,19,80,5.2884,1,156.0,150.7116
SO49055,4.0,573,80,18.2,1,182.0,163.8
SO49840,4.0,573,80,57.380399999999995,5,444.0,386.6196
SO50735,1.0,45,80,11.0726,6,569.0,557.9274
SO48777,2.0,687,80,53.5248,4,531.0,477.4752
SO49041,2.0,687,80,9.0628,3,556.0,546.9372
SO53537,2.0,687,80,205.78240000000002,9,1052.0,846.2176
SO79135,7.0,127,80,16.1952,1,112.0,95.8048
SO84483,7.0,433,80,45.288,8,440.0,394.712
SO44790,11.0,362,80,0.0,1,112.0,112.0
SO49530,12.0,609,80,22.579,4,187.0,164.421
SO85806,4.0,491,80,42.9495,5,477.0,434.0505
SO47370,6.0,357,80,7.1928,1,162.0,154.8072
SO48792,2.0,516,80,21.5946,1,162.0,140.4054
SO49547,11.0,588,80,11.5992,1,162.0,150.4008
SO50251,1.0,282,80,5.7996,1,162.0,156.2004
SO99067,1.0,156,80,11.5992,1,162.0,150.4008
SO49863,4.0,127,80,0.0,1,162.0,162.0
SO84123,4.0,127,80,5.7996,1,162.0,156.2004
SO44291,4.0,127,80,17.7984,2,192.0,174.20159999999998
SO49881,9.0,278,80,8.8992,1,96.0,87.10079999999999
SO47385,9.0,278,80,48.829,4,506.0,457.171
SO47414,9.0,278,80,25.5943,2,211.0,185.4057
SO79063,2.0,295,80,0.0,4,171.0,171.0
SO99063,11.0,269,80,18.232799999999997,4,171.0,152.7672
SO50692,11.0,249,80,122.485,2,374.0,251.515
SO49886,9.0,672,80,0.0,1,187.0,187.0
SO51142,9.0,672,80,77.9898,5,449.0,371.0102
SO51788,5.0,294,80,0.0,1,187.0,187.0
SO46081,10.0,128,80,15.511499999999998,2,405.0,389.4885
SO97048,10.0,488,80,14.384,1,290.0,275.616
SO97361,9.0,437,80,21.576,2,580.0,558.424
SO47017,9.0,15,80,0.0,1,115.0,115.0
SO48047,8.0,191,80,16.698,1,115.0,98.30199999999999
SO50718,5.0,7,80,25.047,2,230.0,204.953
SO98305,5.0,168,80,0.0,1,115.0,115.0
SO97029,6.0,546,80,8.349,1,115.0,106.651
SO44132,8.0,390,80,0.0,1,115.0,115.0
SO44543,8.0,390,80,50.094,2,230.0,179.906
SO46023,5.0,78,80,16.698,1,115.0,98.30199999999999
SO45533,8.0,7,80,30.285000000000004,3,450.0,419.715
SO87407,12.0,63,80,25.1966,2,286.0,260.8034
SO85566,9.0,390,80,7.6362,1,178.0,170.3638
SO98372,2.0,593,80,8.4,2,168.0,159.6
SO48377,10.0,659,80,16.6872,1,136.0,119.3128
SO45559,10.0,659,80,0.0,1,136.0,136.0
SO48291,5.0,638,80,0.0,1,136.0,136.0
SO86982,4.0,104,80,0.0,1,136.0,136.0
SO87379,1.0,171,80,23.392,1,136.0,112.608
SO87660,5.0,586,80,15.5992,1,136.0,120.4008
SO43845,5.0,471,80,127.4958,16,1287.0,1159.5042
SO43853,11.0,538,80,64.4683,8,1163.0,1098.5317
SO45779,2.0,146,80,158.578,20,1960.0,1801.422
SO48084,2.0,102,80,128.00639999999999,15,1588.0,1459.9936
SO48092,5.0,309,80,49.9958,5,307.0,257.00419999999997
SO48760,5.0,309,80,207.7902,27,3711.0,3503.2098
SO98733,7.0,133,80,7.7778,3,522.0,514.2222
SO44133,9.0,508,80,184.33099999999996,23,2648.0,2463.669
SO49046,1.0,678,80,39.626999999999995,3,333.0,293.373
SO49145,4.0,671,80,36.4228,7,701.0,664.5772
SO49161,4.0,671,80,247.0488,36,3009.0,2761.9512
SO49503,4.0,671,80,314.4392,13,1486.0,1171.5608
SO49880,2.0,616,80,17.2161,5,367.0,349.7839
SO79122,2.0,572,80,58.437000000000005,8,1140.0,1081.563
SO97021,2.0,572,80,93.48569999999998,10,1491.0,1397.5143
SO45531,9.0,574,80,43.9761,6,903.0,859.0239
SO46935,9.0,574,80,56.3825,3,475.0,418.6175
SO48025,4.0,94,80,43.5645,6,1233.0,1189.4355
SO49838,4.0,94,80,106.64939999999999,10,1093.0,986.3506
SO50199,11.0,248,80,227.37679999999995,14,1987.0,1759.6232
SO79109,11.0,248,80,20.328,11,518.0,497.672
SO45566,3.0,484,80,15.2902,1,178.0,162.7098
SO46024,11.0,577,80,101.6494,10,1063.0,961.3506
SO47019,3.0,465,80,71.0532,8,1398.0,1326.9468
SO98308,4.0,362,80,57.9656,11,1582.0,1524.0344
SO45560,5.0,299,80,122.49319999999999,15,1342.0,1219.5068
SO49443,6.0,250,80,6.9468,1,84.0,77.0532
SO51701,3.0,460,80,27.1908,2,166.0,138.8092
SO45061,3.0,255,80,102.4837,11,1661.0,1558.5163
SO49852,4.0,599,80,176.0151,6,1011.0,834.9849
SO49866,4.0,599,80,8.349,2,230.0,221.651
SO50717,5.0,480,80,34.373999999999995,4,190.0,155.626
SO51747,5.0,480,80,73.0156,6,473.0,399.9844
SO51803,6.0,557,80,40.9481,2,271.0,230.0519
SO79456,2.0,355,80,62.1075,5,305.0,242.89249999999998
SO43674,2.0,331,80,8.349,1,115.0,106.651
SO44554,7.0,331,80,6.7965,1,115.0,108.2035
SO45046,7.0,331,80,29.839,2,265.0,235.161
SO45320,8.0,453,80,47.7303,9,867.0,819.2697000000001
SO46939,6.0,207,80,0.0,1,115.0,115.0
SO49072,10.0,478,80,30.968999999999994,7,1110.0,1079.031
SO51750,12.0,185,80,95.09039999999999,9,543.0,447.9096
SO79071,3.0,582,80,25.047,1,115.0,89.953
SO99071,3.0,465,80,25.047,1,115.0,89.953
SO84539,5.0,591,80,0.0,2,646.0,646.0
SO99102,5.0,591,80,14.9916,1,156.0,141.0084
SO47046,11.0,530,80,23.985500000000002,6,473.0,449.0145
SO47349,11.0,546,80,8.8956,2,252.0,243.1044
SO53479,11.0,546,80,22.4874,3,558.0,535.5126
SO97044,11.0,546,80,10.598700000000001,2,343.0,332.4013
SO47448,6.0,646,80,18.6966,5,461.0,442.3034
SO47707,2.0,526,80,20.383499999999998,4,171.0,150.6165
SO48302,10.0,287,80,8.8992,1,96.0,87.10079999999999
SO49068,8.0,119,80,69.8972,6,1082.0,1012.1028
SO87448,5.0,594,80,76.31389999999999,5,461.0,384.6861
SO49875,5.0,594,80,17.7984,1,96.0,78.2016
SO50734,11.0,318,80,17.7984,1,96.0,78.2016
SO51175,4.0,141,80,0.0,1,96.0,96.0
SO44794,1.0,173,80,5.7996,1,162.0,156.2004
SO53547,5.0,239,80,60.568,3,536.0,475.432
SO47433,3.0,324,80,8.0976,1,112.0,103.9024
SO49051,3.0,552,80,16.1952,1,112.0,95.8048
SO79493,8.0,509,80,92.28960000000001,6,513.0,420.7104
SO97376,3.0,642,80,25.7808,2,262.0,236.2192
SO50691,9.0,152,80,43.4896,1,112.0,68.5104
SO84548,7.0,260,80,14.4,1,150.0,135.6
SO51804,6.0,53,80,72.9828,3,627.0,554.0172
SO86037,7.0,89,80,9.6,4,225.0,215.4
SO48082,8.0,689,80,6.95,1,139.0,132.05
SO49526,5.0,26,80,55.4125,3,403.0,347.5875
SO98082,1.0,35,80,20.85,1,139.0,118.15
SO48358,3.0,254,80,8.3366,1,146.0,137.6634
SO43663,8.0,213,80,8.3366,1,146.0,137.6634
SO85788,2.0,484,80,33.3792,2,228.0,194.6208
SO48756,10.0,527,80,27.3,1,182.0,154.7
SO98054,10.0,527,80,55.6444,5,518.0,462.3556
SO48070,7.0,13,80,0.0,1,187.0,187.0
SO45523,9.0,24,80,5.586,1,490.0,484.414
SO51862,12.0,651,80,15.288,1,490.0,474.712
SO79083,12.0,222,80,7.644,1,490.0,482.356
SO49144,5.0,99,80,7.192,1,290.0,282.808
SO45794,1.0,362,80,88.34819999999999,13,1074.0,985.6518
SO47021,3.0,64,80,113.4651,10,1491.0,1377.5349
SO47383,8.0,607,80,113.511,16,2260.0,2146.489
SO47981,2.0,449,80,7.604100000000001,6,921.0,913.3959
SO48029,7.0,89,80,15.2902,1,178.0,162.7098
SO49073,6.0,407,80,40.7526,6,501.0,460.24739999999997
SO51690,12.0,320,80,23.374,4,580.0,556.626
SO85531,12.0,374,80,38.1969,6,903.0,864.8031
SO85554,11.0,608,80,124.91050000000001,14,1597.0,1472.0895
SO85574,8.0,518,80,84.94000000000001,11,1220.0,1135.06
SO84133,11.0,452,80,206.01700000000002,23,2648.0,2441.983
SO99109,11.0,452,80,59.048,11,518.0,458.952
SO97047,3.0,109,80,112.5985,11,1855.0,1742.4015
SO45343,5.0,317,80,174.8136,24,1986.0,1811.1864
SO49525,10.0,290,80,0.0,4,253.0,253.0
SO49823,10.0,290,80,115.121,10,1237.0,1121.879
SO51849,10.0,290,80,282.84990000000005,13,1407.0,1124.1500999999998
SO85335,10.0,105,80,216.476,21,2092.0,1875.524
SO85562,10.0,105,80,13.572,6,546.0,532.428
SO44743,5.0,404,80,100.011,12,1290.0,1189.989
SO45296,2.0,449,80,159.45770000000002,20,2239.0,2079.5423
SO45530,6.0,192,80,0.0,1,96.0,96.0
SO48015,10.0,274,80,115.91999999999999,13,1356.0,1240.08
SO48360,6.0,487,80,29.2284,11,759.0,729.7716
SO49463,3.0,498,80,24.4795,2,283.0,258.52049999999997
SO79126,3.0,498,80,76.5756,8,1452.0,1375.4244
SO84291,7.0,613,80,8.8896,2,192.0,183.1104
SO48304,3.0,47,80,55.32690000000001,8,783.0,727.6731
SO49458,3.0,357,80,26.6976,1,96.0,69.3024
SO79082,7.0,148,80,32.2953,2,249.0,216.7047
SO79462,5.0,341,80,8.8992,1,96.0,87.10079999999999
SO46050,3.0,434,80,41.745,2,230.0,188.255
SO48344,3.0,434,80,8.349,1,115.0,106.651
SO97063,3.0,500,80,16.698,1,115.0,98.30199999999999
SO44785,3.0,500,80,0.0,1,115.0,115.0
SO47430,12.0,39,80,0.0,1,115.0,115.0
SO49071,10.0,460,80,25.047,1,115.0,89.953
SO49143,11.0,301,80,25.047,1,115.0,89.953
SO53519,12.0,464,80,8.349,1,115.0,106.651
SO43866,4.0,202,80,20.8404,3,252.0,231.1596
SO47428,1.0,656,80,24.5964,4,597.0,572.4036
SO50283,7.0,443,80,37.6464,4,496.0,458.35360000000003
SO87412,8.0,342,80,12.6,1,84.0,71.4
SO47713,12.0,51,80,8.4,1,84.0,75.6
SO49493,11.0,166,80,123.31799999999998,6,513.0,389.682
SO49511,11.0,166,80,214.9854,4,714.0,499.0146
SO49534,1.0,73,80,186.2554,9,686.0,499.7446
SO50680,2.0,509,80,122.485,5,935.0,812.515
SO49874,1.0,649,80,14.626,4,262.0,247.374
SO51767,1.0,649,80,16.6991,2,323.0,306.3009
SO99058,11.0,24,80,24.497,2,374.0,349.503
SO79134,6.0,433,80,25.7726,4,574.0,548.2274
